lid,rid
19044,1016665
87124,601659
206342,1007297
546683,942047
512629,587942
724577,1086667
630647,731042
530290,1116343
462612,743857
766879,912487
212687,572681
77443,643503
494723,726291
96713,211284
787779,1169805
987348,1145105
126372,372031
467850,498788
158137,559413
885390,977427
371894,801128
312429,370973
410018,652826
175708,1138101
27815,86754
885786,958179
473124,614399
944598,1030129
480642,1147430
621263,906034
222123,726391
148449,704947
1023880,1114628
515434,977671
884066,1042076
361279,937604
170235,773281
849242,1085936
305542,1172829
256117,843524
60969,1096014
806194,1047706
4002,859494
561892,673932
555012,697216
238862,325610
230264,1206595
329858,1029899
395292,704317
871070,1027354
225703,353342
169170,1027941
1140878,1217900
183905,1099490
763974,1179258
44826,258345
789606,799414
85235,662900
743931,1005696
788764,964561
812054,876727
736728,975336
135658,1120297
292964,420544
37648,67157
536236,648194
73921,1016856
55697,967243
604810,913890
563214,771761
15785,125903
431509,541991
1023605,1134179
365866,491689
54032,897691
178567,774687
33237,100354
355096,659176
747876,885716
141764,245795
649293,702224
77434,111437
500576,1075436
120856,777027
244289,797174
421220,496996
176642,371542
55760,886466
670632,777386
24324,258716
1106619,1185516
153325,701260
338408,400100
260856,845016
240285,241668
344980,414378
59807,712052
209399,823418
798328,966239
771055,1086054
210705,695558
758910,904800
657211,923750
888565,911297
685048,841426
409219,722126
908805,939764
180142,224501
529814,1050294
191015,470594
125883,773883
324726,391466
100470,302048
1032858,1115404
677137,1173665
356679,1197939
1022855,1098911
220578,809672
315582,1023508
231390,1118094
281479,578613
700819,1004583
251488,347140
878635,1134990
463578,598454
693922,832104
672008,1070836
529838,801322
476543,1043910
597126,710398
126231,975643
340106,776770
840908,977932
948180,993935
513231,1215397
35283,349841
91842,651992
932575,1111122
1085289,1198284
985682,1110285
1034332,1047265
49154,1195430
436709,852418
149568,1077348
53658,679517
38841,67369
62782,877113
962684,1018195
35015,604845
200164,806076
364612,457803
25413,1086263
650671,1014944
44358,133689
67352,1199684
754671,1120818
541282,748782
390627,1099639
182528,1067082
28177,508760
4456,606207
61725,811766
13957,1165530
126446,177721
74996,877812
935433,1129259
195313,562086
7941,993066
459618,976492
204431,257766
100487,155207
457384,869105
60244,1031839
104417,1217184
736793,1150288
350004,1126892
731240,914536
264004,920396
688704,1220700
22633,244427
535445,873146
2259,1048694
456185,1105106
33179,51568
1195368,1205290
911999,1102280
194726,1151006
240681,578800
313309,563009
413373,702188
677476,1174554
208848,787181
587465,667550
1019952,1173298
56058,1200782
740226,1054454
642814,766821
982456,1217439
393844,513571
374232,766075
118377,229453
623886,641995
123131,463280
62597,479318
908550,1024022
61744,1172041
453919,580942
791394,1209076
911062,925738
42323,618359
570069,778270
561923,671927
162254,952189
928139,1047052
963708,1052772
168017,686589
481329,597026
828586,971367
119462,1012424
345251,973961
360796,1021930
308890,649871
26678,958701
89019,252153
97866,724262
310697,813787
118563,167176
99427,1181252
714426,1174953
244631,878631
872104,1216043
434576,1014726
225351,661294
1006644,1017549
503163,854370
211876,625219
843057,1211682
116576,372394
966823,1006644
201255,460853
249725,663611
150109,909754
319997,541002
35392,560929
762164,992603
667675,885794
591161,956130
299980,516155
276854,940503
708565,1175935
212687,702214
912889,1072936
97219,518654
604395,1127155
854682,1162560
931628,1033006
507506,852129
117993,313921
123097,769957
968653,986247
374359,702063
430014,580742
240399,474552
378743,686641
91867,707193
198321,605780
884334,1130484
202603,899426
945983,983608
322979,1053197
15082,1059434
478999,925209
531136,631559
611024,948810
276100,834217
374120,617915
550969,969956
370043,1063686
416592,740467
948567,1020074
457319,993461
116901,993422
50095,942261
61335,1100448
145633,1013428
774672,989211
174241,310406
349311,944963
161,570641
657578,836781
750664,842547
535915,807133
118030,667605
82229,287707
559239,1044443
347294,438122
308997,787358
112460,853999
330365,498128
518797,728047
259525,297911
201222,564395
156019,327234
372887,953874
1045472,1089994
53441,1081817
189493,1020553
4695,339375
752279,1214510
814463,1193033
5675,225840
773660,1220500
401897,666758
334134,389034
650482,859070
475845,856644
898330,1167304
444614,786862
171413,347865
384592,421858
222646,233568
527711,699657
65269,265022
114650,522348
279764,850131
346999,762579
6153,1127812
25598,900243
14151,542786
85164,1058103
748240,1142802
87196,808490
201717,502873
250331,910968
405775,1222690
755891,824380
313290,959282
489387,782987
20719,1159366
9711,58807
243792,810786
494268,1126361
805118,871867
388071,686641
149844,1218480
103477,208039
192089,1140356
151214,283885
389528,663811
1124227,1210388
143741,451143
533462,1065868
326632,661108
895169,1059476
145058,216302
922270,1217408
397315,1039380
771100,1175305
175191,854867
294179,606479
954459,1008847
864877,1205505
393390,890267
617957,984273
410190,996778
698402,781786
174045,1018822
659632,673054
320016,523553
51942,594698
264109,1038076
567646,589318
639427,1211354
1038924,1154128
514469,1000589
260579,683904
337298,439684
677777,716143
229795,704985
79411,358233
724713,1043147
565024,743249
937320,938683
254611,697164
348192,1014823
363877,774984
217669,626390
945849,1080227
321051,322210
742618,930210
204982,251050
471002,1195317
526090,883051
942266,1113081
18089,202760
653945,776983
422557,1127463
1106972,1125123
304453,740535
252961,987348
237458,785668
74215,631420
1082722,1173207
592683,1218724
54714,239236
285952,517651
846273,1133743
91072,729016
443456,527851
236548,482703
405354,948481
423163,841498
137011,442240
563448,594491
698523,759808
220345,591862
699874,1032341
913496,1005426
45596,602781
706050,1117545
315836,1070249
1034802,1216451
456419,780828
616060,1153116
12053,670941
851631,1221883
271906,976691
340344,522732
35171,801979
98456,586976
606446,641652
163957,485170
450476,554720
196422,1165265
583612,827982
450683,805668
823135,1171767
153117,468934
84997,248505
672789,843212
74054,548252
622809,1174796
904046,1003984
656930,1200399
394902,653934
464269,921710
535780,1134375
355147,582522
160616,971363
133325,346669
344679,973682
258020,308836
166116,776279
336852,617181
117136,1090042
550931,881770
669547,1039314
370425,565078
138670,496455
724044,1088384
231528,924147
941017,1110495
719014,1090045
519535,912086
342749,517734
212598,603459
329524,742160
330596,928110
47603,967024
712604,1139107
1177733,1190869
762606,1099099
19585,483860
799404,1111933
118533,329647
348590,824290
20276,214814
340047,583814
869377,1045099
473986,566394
586009,763494
768527,857470
282737,1001458
348264,740547
468273,648373
519181,773112
172481,788170
65058,553581
370895,510474
33905,872998
499959,1088029
193994,1138306
803589,1154395
386112,839814
86554,183222
34415,505846
346192,881332
576747,885458
295736,1041337
395941,505492
290995,696438
519977,745288
579459,658989
27709,454792
73279,479184
241497,288754
441755,991964
577221,789498
504008,613041
33760,107594
309572,719936
457708,683084
517380,577661
446570,841285
812656,1132636
555409,907057
472602,1084387
867944,1023387
41460,186274
300850,966512
63303,164968
47046,1017040
685826,978579
8869,480653
53224,1098153
131693,366976
62600,515860
252690,967316
252564,690878
896306,1171382
165196,611364
119345,167643
394826,549912
400214,597917
116985,680123
255825,629084
91986,1089681
106347,1091783
227379,377661
62344,556214
26047,987558
497341,874986
388071,976901
39297,617388
164700,526651
382209,496340
230899,1144947
351541,1210006
717754,748901
244615,1105994
928389,1157780
100385,812442
1095666,1204198
350876,874415
203867,674831
476706,765995
715229,883517
495285,919714
211637,1055681
964656,1131758
701320,781724
569420,597499
592159,880199
367376,654350
410628,879474
137536,1214121
652123,826855
275213,292713
638384,788290
2318,364195
299918,1176223
120906,1057282
473792,538123
168725,393761
531042,1218184
16725,256893
304043,377764
672433,1097139
568556,1148204
316500,612503
240064,435258
205585,1203835
2150,394597
280308,477033
959905,1034739
471424,596909
174717,1101860
752832,956535
58733,1173606
255800,981890
271184,1211205
323686,478399
66450,1188911
167417,691296
833132,903847
710360,755890
1048825,1094666
251052,1055321
350419,478026
96093,612365
582191,726547
404012,880708
116466,282425
178948,253997
229005,720685
617590,988183
1115767,1130597
574519,576703
102197,593771
135123,995468
258990,845947
273954,644447
401858,883803
64787,373223
414538,967121
701,642851
304029,1017443
429476,856826
658507,677322
557489,976904
474397,1069391
881709,1084194
300313,658385
661448,1089193
157333,350193
511496,1213644
506637,734781
72368,848889
106077,378304
244836,298818
265684,852459
919630,1195078
80499,569765
715915,820408
854833,1074840
488795,744310
90791,1112591
697893,1089299
324692,727808
264204,563516
240436,713576
479309,763210
264955,1037670
4566,1132533
311177,734213
111140,1166665
303295,577204
39685,1025959
159028,958245
980057,1061830
56291,513564
789359,855511
40148,281753
424193,649773
708697,1199785
65904,216393
285896,1010527
149703,870889
130204,825094
409121,939073
733328,1117808
422959,1189648
258785,271713
261329,1158692
814051,962806
131676,1216778
214729,1111531
408629,1186078
477910,851255
261773,455561
964470,1140346
454863,1114634
1051643,1135634
216587,926063
434999,595098
663705,1136352
161133,200007
252961,363128
546656,629832
548318,829611
378743,1190192
141763,224205
378312,903292
553615,891461
316958,1013118
271164,361310
397547,797578
51915,434515
615233,1174195
124596,298383
573388,1101534
1347,870790
711654,726383
686641,1190192
320022,370643
114520,923275
635214,835329
357797,446993
331657,1105389
952286,1046655
859657,1161487
984417,1199863
808538,1094622
110205,607265
1062628,1202717
536629,782666
412252,629745
716883,783376
457883,622333
922450,1092735
577072,1180389
615333,847711
495747,697220
59273,555687
8564,203319
140001,225996
242994,388871
88511,616212
28063,271745
596555,654155
93165,732896
522683,860942
513398,673786
10626,224397
168487,897066
902,963300
713502,751073
361014,498082
62229,108879
125412,469629
237579,755127
250035,335892
595108,736898
133679,1170429
408998,1170214
596172,1217965
521540,910885
370534,511196
110498,555408
235301,1192549
779521,973477
785234,1180814
363346,785928
134150,618867
479318,1165719
742609,1108944
283479,814712
693072,1203433
179817,554923
94649,182592
274952,797323
657242,1007252
579574,1076475
774146,938135
314634,384064
345768,456165
463364,542232
465729,788706
416915,573306
8716,1088660
86982,1190447
206841,342725
195023,365007
231431,335807
382461,574066
359707,717345
391223,825957
196069,343397
583823,604551
80376,405493
213151,488467
326869,1076357
330665,588465
117503,1017678
222982,642356
345390,611031
579995,772263
201594,691761
137778,691367
689558,872775
1083203,1182555
482262,887117
347100,1102826
521540,1111531
401867,639298
719122,1185660
257932,1117860
147684,296727
133827,1150274
388071,1190192
279331,858468
185100,791322
653024,736787
511209,777718
47439,419691
453091,1075281
81597,708885
836572,873911
638823,1071457
319784,744228
617772,1095372
454289,670034
614472,842948
216042,251733
364317,1175101
916001,1072366
597246,1014991
408629,672517
574381,1137528
251271,654972
55783,652760
449651,579897
157628,571754
736051,791769
234715,394884
758770,812013
168200,863750
200794,630392
581620,680908
331948,947015
327305,560772
453759,793577
602287,640014
317376,787750
174772,765216
52691,832591
181302,1193474
107455,163931
734628,1188388
380284,948507
577743,765717
219868,308757
171793,383793
484714,1043385
276027,1121935
461465,924881
206515,224592
365518,668273
497820,1049203
12623,1101676
5210,644283
396575,948186
802489,875122
103976,1025146
830066,1039399
103056,206937
399494,1066229
296315,685683
542425,1187411
270077,861822
75217,426506
622496,999235
899248,1046345
174978,1072885
262480,482593
927687,1180035
274178,553736
601897,869522
328655,1207608
238823,1063844
360575,766469
152574,1055843
149493,399881
599624,794637
370935,1200596
423245,1054203
124018,1142617
666374,773058
250079,733645
582631,1093242
426443,838931
129172,455348
757849,773271
652267,1029267
476739,752603
464324,646356
71550,877601
149796,771643
651037,982274
189878,871908
286699,1053458
272533,973701
493985,973137
71178,732386
138310,164485
2476,668141
233869,672612
158886,1074489
519878,626811
28850,47886
596635,851211
614257,736488
608978,1213909
514249,1155154
195359,648474
910624,954616
493779,988695
506748,1131745
100983,301430
346813,593022
898428,1195924
118034,1030764
1037748,1147242
1059881,1113432
84532,968023
124600,741167
1024612,1068754
840256,909270
262740,988135
544161,928155
502079,772577
824320,884276
199049,778822
124046,1137444
361212,606154
710931,1191469
119006,1096538
1092250,1174375
891703,897319
359511,1049596
174169,254991
80745,1216461
610001,883909
216547,843792
293577,447998
978808,1021685
843956,1072386
825034,1211808
669169,1158635
286191,542794
43922,898167
674771,1038918
119442,277324
132818,701181
566963,624944
812145,1093600
278721,1162621
138588,938099
88429,228558
184992,474552
565336,1088522
145968,181788
827078,1084035
362052,401310
998492,1027232
845193,930749
957164,1215581
150116,560101
286376,883918
217044,322848
674742,1010230
73031,854710
60950,73834
320760,872216
182247,931729
186266,970331
159062,534255
372506,1169677
197752,544216
511282,1038867
588271,1107428
394263,422417
197552,647511
123122,999579
44589,378573
764575,970107
691301,885026
101646,1016360
254764,1146016
373645,1158057
274348,898634
260750,629052
107573,361094
142717,1166188
265177,534480
